Call Id,Agent,Date,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgCallDuration(s),MonthName,Time
ID2946,Joe,21-Feb-21,Technical Support,Y,Y,115,,3,125,2,
ID3015,Martha,22-Feb-21,Technical Support,Y,Y,75,,3,153,2,
ID3030,Martha,22-Feb-21,Technical Support,Y,Y,16,,3,391,2,
ID3036,Joe,22-Feb-21,Technical Support,Y,Y,75,,3,393,2,
ID3047,Dan,23-Feb-21,Technical Support,Y,Y,49,,3,61,2,
ID3050,Joe,23-Feb-21,Technical Support,Y,Y,60,,3,376,2,
ID3057,Stewart,23-Feb-21,Technical Support,Y,Y,111,,3,257,2,
ID3059,Diane,23-Feb-21,Technical Support,Y,Y,112,,3,63,2,
ID3078,Jim,23-Feb-21,Technical Support,Y,Y,86,,3,278,2,
ID3145,Stewart,24-Feb-21,Technical Support,Y,Y,22,,3,253,2,
ID3164,Joe,25-Feb-21,Technical Support,Y,Y,83,,3,293,2,
ID3176,Martha,25-Feb-21,Technical Support,Y,Y,98,,3,132,2,
ID3178,Joe,25-Feb-21,Technical Support,Y,Y,73,,3,391,2,
ID3193,Dan,25-Feb-21,Technical Support,Y,Y,29,,3,245,2,
ID3236,Jim,26-Feb-21,Technical Support,Y,Y,31,,3,125,2,
ID3321,Greg,27-Feb-21,Technical Support,Y,Y,118,,3,358,2,
ID3327,Diane,28-Feb-21,Technical Support,Y,Y,15,,3,186,2,
ID3369,Greg,28-Feb-21,Technical Support,Y,Y,45,,3,149,2,
ID3382,Dan,28-Feb-21,Technical Support,Y,Y,73,,3,236,2,
ID3400,Jim,1-Mar-21,Technical Support,Y,Y,68,,3,64,3,
ID3434,Dan,1-Mar-21,Technical Support,Y,Y,94,,3,201,3,
ID3451,Jim,1-Mar-21,Technical Support,Y,Y,33,,3,207,3,
ID3462,Becky,2-Mar-21,Technical Support,Y,Y,35,,3,134,3,
ID3491,Martha,2-Mar-21,Technical Support,Y,Y,80,,3,135,3,
ID3497,Diane,2-Mar-21,Technical Support,Y,Y,71,,3,327,3,
ID3506,Jim,2-Mar-21,Technical Support,Y,Y,122,,3,151,3,
ID3511,Jim,2-Mar-21,Technical Support,Y,Y,16,,3,358,3,
ID3562,Diane,3-Mar-21,Technical Support,Y,Y,117,,3,144,3,
ID3590,Diane,4-Mar-21,Technical Support,Y,Y,89,,3,303,3,
ID3605,Joe,4-Mar-21,Technical Support,Y,Y,125,,3,46,3,
ID3636,Jim,4-Mar-21,Technical Support,Y,Y,38,,3,224,3,
ID3642,Jim,5-Mar-21,Technical Support,Y,Y,41,,3,240,3,
ID3661,Joe,5-Mar-21,Technical Support,Y,Y,16,,3,158,3,
ID3681,Stewart,5-Mar-21,Technical Support,Y,Y,74,,3,262,3,
ID3772,Stewart,7-Mar-21,Technical Support,Y,Y,12,,3,152,3,
ID3773,Joe,7-Mar-21,Technical Support,Y,Y,16,,3,276,3,
ID3811,Greg,8-Mar-21,Technical Support,Y,Y,99,,3,85,3,
ID3816,Greg,8-Mar-21,Technical Support,Y,Y,67,,3,231,3,
ID3862,Dan,9-Mar-21,Technical Support,Y,Y,80,,3,323,3,
ID3870,Diane,9-Mar-21,Technical Support,Y,Y,77,,3,301,3,
ID3901,Greg,9-Mar-21,Technical Support,Y,Y,99,,3,264,3,
ID3948,Jim,10-Mar-21,Technical Support,Y,Y,99,,3,167,3,
ID3956,Greg,11-Mar-21,Technical Support,Y,Y,82,,3,317,3,
ID3977,Martha,11-Mar-21,Technical Support,Y,Y,36,,3,42,3,
ID3991,Dan,11-Mar-21,Technical Support,Y,Y,44,,3,398,3,
ID4027,Dan,12-Mar-21,Technical Support,Y,Y,59,,3,67,3,
ID4040,Joe,12-Mar-21,Technical Support,Y,Y,17,,3,340,3,
ID4060,Joe,12-Mar-21,Technical Support,Y,Y,105,,3,410,3,
ID4063,Becky,12-Mar-21,Technical Support,Y,Y,25,,3,310,3,
ID4106,Diane,13-Mar-21,Technical Support,Y,Y,64,,3,157,3,
ID4107,Martha,13-Mar-21,Technical Support,Y,Y,12,,3,250,3,
ID4117,Becky,13-Mar-21,Technical Support,Y,Y,107,,3,393,3,
ID4153,Martha,14-Mar-21,Technical Support,Y,Y,65,,3,388,3,
ID4182,Stewart,15-Mar-21,Technical Support,Y,Y,79,,3,108,3,
ID4203,Martha,15-Mar-21,Technical Support,Y,Y,106,,3,202,3,
ID4218,Dan,15-Mar-21,Technical Support,Y,Y,122,,3,394,3,
ID4286,Jim,17-Mar-21,Technical Support,Y,Y,108,,3,125,3,
ID4298,Diane,17-Mar-21,Technical Support,Y,Y,25,,3,284,3,
ID4323,Diane,17-Mar-21,Technical Support,Y,Y,96,,3,134,3,
ID4338,Martha,18-Mar-21,Technical Support,Y,Y,41,,3,382,3,
ID4434,Becky,20-Mar-21,Technical Support,Y,Y,30,,3,375,3,
ID4439,Jim,20-Mar-21,Technical Support,Y,Y,40,,3,302,3,
ID4444,Diane,20-Mar-21,Technical Support,Y,Y,76,,3,304,3,
ID4463,Jim,20-Mar-21,Technical Support,Y,Y,17,,3,31,3,
ID4483,Greg,21-Mar-21,Technical Support,Y,Y,86,,3,187,3,
ID4487,Diane,21-Mar-21,Technical Support,Y,Y,27,,3,368,3,
ID4494,Stewart,21-Mar-21,Technical Support,Y,Y,24,,3,237,3,
ID4504,Diane,21-Mar-21,Technical Support,Y,Y,89,,3,151,3,
ID4522,Joe,21-Mar-21,Technical Support,Y,Y,51,,3,168,3,
ID4548,Stewart,22-Mar-21,Technical Support,Y,Y,40,,3,53,3,
ID4560,Dan,22-Mar-21,Technical Support,Y,Y,120,,3,123,3,
ID4562,Jim,22-Mar-21,Technical Support,Y,Y,74,,3,355,3,
ID4565,Stewart,22-Mar-21,Technical Support,Y,Y,77,,3,80,3,
ID4578,Dan,22-Mar-21,Technical Support,Y,Y,26,,3,151,3,
ID4598,Joe,23-Mar-21,Technical Support,Y,Y,125,,3,232,3,
ID4613,Diane,23-Mar-21,Technical Support,Y,Y,58,,3,296,3,
ID4639,Dan,24-Mar-21,Technical Support,Y,Y,21,,3,154,3,
ID4645,Joe,24-Mar-21,Technical Support,Y,Y,30,,3,303,3,
ID4650,Greg,24-Mar-21,Technical Support,Y,Y,93,,3,149,3,
ID4671,Dan,24-Mar-21,Technical Support,Y,Y,52,,3,68,3,
ID4682,Becky,24-Mar-21,Technical Support,Y,Y,45,,3,350,3,
ID4722,Martha,25-Mar-21,Technical Support,Y,Y,49,,3,189,3,
ID4743,Joe,26-Mar-21,Technical Support,Y,Y,46,,3,122,3,
ID4756,Dan,26-Mar-21,Technical Support,Y,Y,49,,3,347,3,
ID4768,Dan,26-Mar-21,Technical Support,Y,Y,121,,3,60,3,
ID4773,Stewart,26-Mar-21,Technical Support,Y,Y,59,,3,45,3,
ID4803,Joe,27-Mar-21,Technical Support,Y,Y,73,,3,400,3,
ID4834,Becky,27-Mar-21,Technical Support,Y,Y,47,,3,159,3,
ID4836,Dan,27-Mar-21,Technical Support,Y,Y,57,,3,209,3,
ID4841,Martha,27-Mar-21,Technical Support,Y,Y,44,,3,369,3,
ID4853,Dan,28-Mar-21,Technical Support,Y,Y,99,,3,276,3,
ID4883,Jim,28-Mar-21,Technical Support,Y,Y,46,,3,249,3,
ID4907,Stewart,29-Mar-21,Technical Support,Y,Y,84,,3,113,3,
ID4927,Dan,29-Mar-21,Technical Support,Y,Y,73,,3,195,3,
ID0031,Joe,1-Jan-21,Admin Support,Y,Y,22,,3,308,1,
ID0047,Dan,1-Jan-21,Admin Support,Y,Y,107,,3,142,1,
ID0083,Stewart,2-Jan-21,Admin Support,Y,Y,55,,3,284,1,
ID0130,Jim,3-Jan-21,Admin Support,Y,Y,29,,3,249,1,
ID0149,Stewart,3-Jan-21,Admin Support,Y,Y,88,,3,266,1,
ID0159,Becky,3-Jan-21,Admin Support,Y,Y,123,,3,75,1,
ID0161,Greg,3-Jan-21,Admin Support,Y,Y,104,,3,129,1,
ID0189,Jim,4-Jan-21,Admin Support,Y,Y,74,,3,378,1,
ID0203,Greg,4-Jan-21,Admin Support,Y,Y,124,,3,199,1,
ID0230,Becky,4-Jan-21,Admin Support,Y,Y,117,,3,220,1,
ID0254,Joe,5-Jan-21,Admin Support,Y,Y,71,,3,151,1,
ID0260,Becky,5-Jan-21,Admin Support,Y,Y,44,,3,353,1,
ID0262,Greg,5-Jan-21,Admin Support,Y,Y,97,,3,76,1,
ID0305,Joe,6-Jan-21,Admin Support,Y,Y,97,,3,107,1,
ID0325,Martha,6-Jan-21,Admin Support,Y,Y,30,,3,276,1,
ID0333,Stewart,6-Jan-21,Admin Support,Y,Y,81,,3,225,1,
ID0341,Stewart,6-Jan-21,Admin Support,Y,Y,75,,3,171,1,
ID0360,Dan,7-Jan-21,Admin Support,Y,Y,71,,3,341,1,
ID0363,Diane,7-Jan-21,Admin Support,Y,Y,72,,3,205,1,
ID0393,Jim,7-Jan-21,Admin Support,Y,Y,118,,3,33,1,
ID0409,Joe,8-Jan-21,Admin Support,Y,Y,69,,3,341,1,
ID0418,Dan,8-Jan-21,Admin Support,Y,Y,39,,3,291,1,
ID0424,Dan,8-Jan-21,Admin Support,Y,Y,57,,3,153,1,
ID0434,Becky,8-Jan-21,Admin Support,Y,Y,16,,3,346,1,
ID0441,Greg,8-Jan-21,Admin Support,Y,Y,92,,3,53,1,
ID0452,Jim,9-Jan-21,Admin Support,Y,Y,110,,3,413,1,
ID0463,Joe,9-Jan-21,Admin Support,Y,Y,81,,3,162,1,
ID0465,Becky,9-Jan-21,Admin Support,Y,Y,46,,3,365,1,
ID0496,Stewart,9-Jan-21,Admin Support,Y,Y,28,,3,380,1,
ID0517,Becky,10-Jan-21,Admin Support,Y,Y,23,,3,48,1,
ID0530,Joe,10-Jan-21,Admin Support,Y,Y,51,,3,356,1,
ID0538,Martha,10-Jan-21,Admin Support,Y,Y,123,,3,375,1,
ID0544,Joe,10-Jan-21,Admin Support,Y,Y,36,,3,88,1,
ID0549,Diane,10-Jan-21,Admin Support,Y,Y,74,,3,394,1,
ID0589,Diane,11-Jan-21,Admin Support,Y,Y,22,,3,342,1,
ID0613,Stewart,11-Jan-21,Admin Support,Y,Y,82,,3,411,1,
ID0625,Joe,11-Jan-21,Admin Support,Y,Y,92,,3,319,1,
ID0629,Joe,11-Jan-21,Admin Support,Y,Y,33,,3,298,1,
ID0637,Martha,11-Jan-21,Admin Support,Y,Y,60,,3,59,1,
ID0651,Jim,11-Jan-21,Admin Support,Y,Y,59,,3,270,1,
ID0660,Stewart,11-Jan-21,Admin Support,Y,Y,61,,3,71,1,
ID0681,Joe,12-Jan-21,Admin Support,Y,Y,114,,3,330,1,
ID0703,Diane,12-Jan-21,Admin Support,Y,Y,91,,3,100,1,
ID0722,Becky,13-Jan-21,Admin Support,Y,Y,62,,3,145,1,
ID0728,Dan,13-Jan-21,Admin Support,Y,Y,97,,3,52,1,
ID0747,Dan,13-Jan-21,Admin Support,Y,Y,89,,3,192,1,
ID0820,Becky,15-Jan-21,Admin Support,Y,Y,82,,3,382,1,
ID0822,Stewart,15-Jan-21,Admin Support,Y,Y,93,,3,116,1,
ID0851,Becky,15-Jan-21,Admin Support,Y,Y,42,,3,168,1,
ID0861,Stewart,15-Jan-21,Admin Support,Y,Y,42,,3,373,1,
ID0887,Greg,16-Jan-21,Admin Support,Y,Y,84,,3,162,1,
ID0889,Jim,16-Jan-21,Admin Support,Y,Y,122,,3,65,1,
ID0954,Greg,17-Jan-21,Admin Support,Y,Y,80,,3,76,1,
ID0971,Joe,18-Jan-21,Admin Support,Y,Y,30,,3,243,1,
ID1021,Stewart,18-Jan-21,Admin Support,Y,Y,54,,3,288,1,
ID1032,Stewart,19-Jan-21,Admin Support,Y,Y,112,,3,113,1,
ID1095,Joe,20-Jan-21,Admin Support,Y,Y,71,,3,161,1,
ID1121,Jim,20-Jan-21,Admin Support,Y,Y,57,,3,293,1,
ID1122,Jim,20-Jan-21,Admin Support,Y,Y,14,,3,148,1,
ID1124,Becky,20-Jan-21,Admin Support,Y,Y,60,,3,392,1,
ID1182,Diane,22-Jan-21,Admin Support,Y,Y,20,,3,68,1,
ID1185,Martha,22-Jan-21,Admin Support,Y,Y,34,,3,367,1,
ID1199,Dan,22-Jan-21,Admin Support,Y,Y,60,,3,286,1,
ID1234,Stewart,23-Jan-21,Admin Support,Y,Y,116,,3,162,1,
ID1237,Diane,23-Jan-21,Admin Support,Y,Y,12,,3,331,1,
ID1251,Joe,23-Jan-21,Admin Support,Y,Y,74,,3,75,1,
ID1252,Jim,23-Jan-21,Admin Support,Y,Y,18,,3,81,1,
ID1305,Joe,24-Jan-21,Admin Support,Y,Y,125,,3,31,1,
ID1367,Dan,25-Jan-21,Admin Support,Y,Y,73,,3,335,1,
ID1378,Jim,25-Jan-21,Admin Support,Y,Y,66,,3,363,1,
ID1388,Joe,25-Jan-21,Admin Support,Y,Y,56,,3,198,1,
ID1397,Greg,25-Jan-21,Admin Support,Y,Y,31,,3,293,1,
ID1400,Martha,25-Jan-21,Admin Support,Y,Y,13,,3,69,1,
ID1406,Greg,26-Jan-21,Admin Support,Y,Y,84,,3,77,1,
ID1427,Dan,26-Jan-21,Admin Support,Y,Y,66,,3,44,1,
ID1441,Diane,26-Jan-21,Admin Support,Y,Y,40,,3,288,1,
ID1481,Jim,27-Jan-21,Admin Support,Y,Y,114,,3,261,1,
ID1493,Jim,27-Jan-21,Admin Support,Y,Y,87,,3,394,1,
ID1521,Greg,28-Jan-21,Admin Support,Y,Y,58,,3,297,1,
ID1537,Becky,28-Jan-21,Admin Support,Y,Y,22,,3,302,1,
ID1579,Greg,29-Jan-21,Admin Support,Y,Y,22,,3,297,1,
ID1654,Stewart,30-Jan-21,Admin Support,Y,Y,52,,3,370,1,
ID1661,Jim,30-Jan-21,Admin Support,Y,Y,41,,3,88,1,
ID1698,Jim,30-Jan-21,Admin Support,Y,Y,107,,3,197,1,
ID1771,Jim,31-Jan-21,Admin Support,Y,Y,91,,3,179,1,
ID1774,Martha,1-Feb-21,Admin Support,Y,Y,38,,3,341,2,
ID1782,Jim,1-Feb-21,Admin Support,Y,Y,116,,3,262,2,
ID1866,Greg,2-Feb-21,Admin Support,Y,Y,49,,3,256,2,
ID1894,Joe,3-Feb-21,Admin Support,Y,Y,20,,3,157,2,
ID1936,Joe,3-Feb-21,Admin Support,Y,Y,78,,3,66,2,
ID1944,Dan,3-Feb-21,Admin Support,Y,Y,26,,3,242,2,
ID1964,Greg,4-Feb-21,Admin Support,Y,Y,41,,3,324,2,
ID2011,Jim,4-Feb-21,Admin Support,Y,Y,17,,3,290,2,
ID2042,Greg,5-Feb-21,Admin Support,Y,Y,55,,3,138,2,
ID2056,Martha,5-Feb-21,Admin Support,Y,Y,45,,3,186,2,
ID2069,Greg,5-Feb-21,Admin Support,Y,Y,107,,3,337,2,
ID2077,Becky,5-Feb-21,Admin Support,Y,Y,78,,3,372,2,
ID2149,Diane,7-Feb-21,Admin Support,Y,Y,71,,3,412,2,
ID2150,Jim,7-Feb-21,Admin Support,Y,Y,94,,3,137,2,
ID2158,Martha,7-Feb-21,Admin Support,Y,Y,106,,3,246,2,
ID2160,Martha,7-Feb-21,Admin Support,Y,Y,13,,3,70,2,
ID2176,Stewart,7-Feb-21,Admin Support,Y,Y,70,,3,393,2,
ID2196,Dan,7-Feb-21,Admin Support,Y,Y,34,,3,207,2,
ID2203,Diane,7-Feb-21,Admin Support,Y,Y,97,,3,313,2,
ID2225,Diane,8-Feb-21,Admin Support,Y,Y,50,,3,129,2,
ID2237,Diane,8-Feb-21,Admin Support,Y,Y,17,,3,248,2,
ID2240,Martha,8-Feb-21,Admin Support,Y,Y,58,,3,337,2,
ID2245,Greg,8-Feb-21,Admin Support,Y,Y,12,,3,48,2,
ID2254,Dan,9-Feb-21,Admin Support,Y,Y,59,,3,306,2,
ID2278,Joe,9-Feb-21,Admin Support,Y,Y,110,,3,393,2,
ID2284,Jim,9-Feb-21,Admin Support,Y,Y,78,,3,103,2,
ID2290,Becky,9-Feb-21,Admin Support,Y,Y,59,,3,276,2,
ID2325,Martha,10-Feb-21,Admin Support,Y,Y,28,,3,118,2,
ID2399,Martha,11-Feb-21,Admin Support,Y,Y,32,,3,55,2,
ID2406,Martha,11-Feb-21,Admin Support,Y,Y,67,,3,371,2,
ID2408,Diane,11-Feb-21,Admin Support,Y,Y,75,,3,162,2,
ID2413,Martha,11-Feb-21,Admin Support,Y,Y,24,,3,161,2,
ID2436,Diane,11-Feb-21,Admin Support,Y,Y,99,,3,65,2,
ID2452,Jim,12-Feb-21,Admin Support,Y,Y,117,,3,239,2,
ID2459,Diane,12-Feb-21,Admin Support,Y,Y,36,,3,373,2,
ID2460,Dan,12-Feb-21,Admin Support,Y,Y,67,,3,412,2,
ID2500,Joe,13-Feb-21,Admin Support,Y,Y,89,,3,313,2,
ID2539,Joe,14-Feb-21,Admin Support,Y,Y,74,,3,294,2,
ID2551,Diane,14-Feb-21,Admin Support,Y,Y,13,,3,280,2,
ID2580,Martha,14-Feb-21,Admin Support,Y,Y,28,,3,386,2,
ID2588,Jim,14-Feb-21,Admin Support,Y,Y,43,,3,382,2,
ID2596,Greg,15-Feb-21,Admin Support,Y,Y,81,,3,261,2,
ID2597,Dan,15-Feb-21,Admin Support,Y,Y,24,,3,187,2,
ID2610,Becky,15-Feb-21,Admin Support,Y,Y,124,,3,368,2,
ID2634,Dan,15-Feb-21,Admin Support,Y,Y,22,,3,125,2,
ID2639,Greg,15-Feb-21,Admin Support,Y,Y,28,,3,263,2,
ID2657,Jim,16-Feb-21,Admin Support,Y,Y,26,,3,414,2,
ID2717,Joe,17-Feb-21,Admin Support,Y,Y,96,,3,252,2,
ID2747,Greg,17-Feb-21,Admin Support,Y,Y,84,,3,272,2,
ID2749,Jim,17-Feb-21,Admin Support,Y,Y,45,,3,124,2,
ID2772,Jim,17-Feb-21,Admin Support,Y,Y,123,,3,108,2,
ID2784,Greg,18-Feb-21,Admin Support,Y,Y,63,,3,255,2,
ID2829,Joe,19-Feb-21,Admin Support,Y,Y,53,,3,301,2,
ID2842,Jim,19-Feb-21,Admin Support,Y,Y,76,,3,320,2,
ID2846,Stewart,19-Feb-21,Admin Support,Y,Y,80,,3,248,2,
ID2856,Becky,19-Feb-21,Admin Support,Y,Y,79,,3,271,2,
ID2860,Stewart,19-Feb-21,Admin Support,Y,Y,55,,3,340,2,
ID2893,Diane,20-Feb-21,Admin Support,Y,Y,24,,3,145,2,
ID2986,Jim,21-Feb-21,Admin Support,Y,Y,56,,3,321,2,
ID3021,Dan,22-Feb-21,Admin Support,Y,Y,87,,3,304,2,
ID3025,Jim,22-Feb-21,Admin Support,Y,Y,112,,3,119,2,
ID3034,Dan,22-Feb-21,Admin Support,Y,Y,59,,3,222,2,
ID3037,Greg,22-Feb-21,Admin Support,Y,Y,64,,3,397,2,
ID3045,Diane,22-Feb-21,Admin Support,Y,Y,38,,3,228,2,
ID3062,Diane,23-Feb-21,Admin Support,Y,Y,40,,3,253,2,
ID3064,Becky,23-Feb-21,Admin Support,Y,Y,29,,3,70,2,
ID3104,Diane,24-Feb-21,Admin Support,Y,Y,25,,3,263,2,
ID3134,Martha,24-Feb-21,Admin Support,Y,Y,48,,3,246,2,
ID3163,Becky,25-Feb-21,Admin Support,Y,Y,48,,3,340,2,
ID3201,Diane,25-Feb-21,Admin Support,Y,Y,28,,3,181,2,
ID3211,Martha,25-Feb-21,Admin Support,Y,Y,15,,3,343,2,
ID3212,Diane,25-Feb-21,Admin Support,Y,Y,85,,3,258,2,
ID3283,Martha,27-Feb-21,Admin Support,Y,Y,50,,3,93,2,
ID3308,Dan,27-Feb-21,Admin Support,Y,Y,24,,3,167,2,
ID3310,Becky,27-Feb-21,Admin Support,Y,Y,25,,3,306,2,
ID3330,Becky,28-Feb-21,Admin Support,Y,Y,84,,3,146,2,
ID3373,Diane,28-Feb-21,Admin Support,Y,Y,62,,3,178,2,
ID3385,Becky,28-Feb-21,Admin Support,Y,Y,44,,3,410,2,
ID3429,Greg,1-Mar-21,Admin Support,Y,Y,14,,3,298,3,
ID3437,Stewart,1-Mar-21,Admin Support,Y,Y,29,,3,376,3,
ID3438,Joe,1-Mar-21,Admin Support,Y,Y,49,,3,172,3,
ID3460,Greg,2-Mar-21,Admin Support,Y,Y,82,,3,320,3,
ID3476,Dan,2-Mar-21,Admin Support,Y,Y,83,,3,197,3,
ID3507,Martha,2-Mar-21,Admin Support,Y,Y,48,,3,348,3,
ID3509,Diane,2-Mar-21,Admin Support,Y,Y,23,,3,219,3,
ID3536,Diane,3-Mar-21,Admin Support,Y,Y,10,,3,364,3,
ID3538,Dan,3-Mar-21,Admin Support,Y,Y,60,,3,52,3,
ID3682,Stewart,5-Mar-21,Admin Support,Y,Y,72,,3,193,3,
ID3693,Diane,6-Mar-21,Admin Support,Y,Y,22,,3,301,3,
ID3696,Martha,6-Mar-21,Admin Support,Y,Y,93,,3,348,3,
ID3717,Stewart,6-Mar-21,Admin Support,Y,Y,55,,3,211,3,
ID3719,Jim,6-Mar-21,Admin Support,Y,Y,35,,3,222,3,
ID3724,Becky,6-Mar-21,Admin Support,Y,Y,84,,3,366,3,
ID3748,Diane,6-Mar-21,Admin Support,Y,Y,121,,3,388,3,
ID3767,Greg,7-Mar-21,Admin Support,Y,Y,103,,3,131,3,
ID3801,Dan,8-Mar-21,Admin Support,Y,Y,43,,3,204,3,
ID3807,Martha,8-Mar-21,Admin Support,Y,Y,119,,3,51,3,
ID3815,Greg,8-Mar-21,Admin Support,Y,Y,79,,3,85,3,
ID3837,Martha,8-Mar-21,Admin Support,Y,Y,109,,3,182,3,
ID3842,Martha,8-Mar-21,Admin Support,Y,Y,85,,3,34,3,
ID3873,Joe,9-Mar-21,Admin Support,Y,Y,63,,3,50,3,
ID3891,Becky,9-Mar-21,Admin Support,Y,Y,22,,3,280,3,
ID3907,Jim,10-Mar-21,Admin Support,Y,Y,50,,3,373,3,
ID3918,Diane,10-Mar-21,Admin Support,Y,Y,42,,3,235,3,
ID3922,Joe,10-Mar-21,Admin Support,Y,Y,90,,3,297,3,
ID3928,Joe,10-Mar-21,Admin Support,Y,Y,82,,3,49,3,
ID3929,Greg,10-Mar-21,Admin Support,Y,Y,77,,3,246,3,
ID3966,Stewart,11-Mar-21,Admin Support,Y,Y,57,,3,178,3,
ID4067,Becky,12-Mar-21,Admin Support,Y,Y,90,,3,219,3,
ID4075,Martha,13-Mar-21,Admin Support,Y,Y,125,,3,60,3,
ID4105,Stewart,13-Mar-21,Admin Support,Y,Y,119,,3,337,3,
ID4140,Jim,14-Mar-21,Admin Support,Y,Y,110,,3,49,3,
ID4154,Jim,14-Mar-21,Admin Support,Y,Y,84,,3,254,3,
ID4188,Diane,15-Mar-21,Admin Support,Y,Y,51,,3,142,3,
ID4194,Greg,15-Mar-21,Admin Support,Y,Y,111,,3,188,3,
ID4196,Dan,15-Mar-21,Admin Support,Y,Y,119,,3,114,3,
ID4204,Diane,15-Mar-21,Admin Support,Y,Y,28,,3,85,3,
ID4212,Greg,15-Mar-21,Admin Support,Y,Y,43,,3,36,3,
ID4217,Becky,15-Mar-21,Admin Support,Y,Y,30,,3,209,3,
ID4248,Diane,16-Mar-21,Admin Support,Y,Y,26,,3,394,3,
ID4258,Stewart,16-Mar-21,Admin Support,Y,Y,99,,3,64,3,
ID4278,Diane,16-Mar-21,Admin Support,Y,Y,111,,3,73,3,
ID4332,Stewart,18-Mar-21,Admin Support,Y,Y,14,,3,322,3,
ID4361,Jim,18-Mar-21,Admin Support,Y,Y,109,,3,179,3,
ID4365,Greg,18-Mar-21,Admin Support,Y,Y,12,,3,171,3,
ID4387,Greg,19-Mar-21,Admin Support,Y,Y,87,,3,88,3,
ID4396,Stewart,19-Mar-21,Admin Support,Y,Y,28,,3,327,3,
ID4419,Greg,19-Mar-21,Admin Support,Y,Y,123,,3,160,3,
ID4425,Dan,20-Mar-21,Admin Support,Y,Y,102,,3,375,3,
ID4457,Martha,20-Mar-21,Admin Support,Y,Y,121,,3,138,3,
ID4472,Greg,20-Mar-21,Admin Support,Y,Y,120,,3,162,3,
ID4485,Greg,21-Mar-21,Admin Support,Y,Y,122,,3,88,3,
ID4521,Stewart,21-Mar-21,Admin Support,Y,Y,88,,3,385,3,
ID4551,Joe,22-Mar-21,Admin Support,Y,Y,86,,3,219,3,
ID4587,Dan,22-Mar-21,Admin Support,Y,Y,37,,3,260,3,
ID4604,Joe,23-Mar-21,Admin Support,Y,Y,123,,3,186,3,
ID4632,Dan,23-Mar-21,Admin Support,Y,Y,65,,3,320,3,
ID4718,Jim,25-Mar-21,Admin Support,Y,Y,51,,3,255,3,
ID4749,Joe,26-Mar-21,Admin Support,Y,Y,23,,3,294,3,
ID4755,Becky,26-Mar-21,Admin Support,Y,Y,29,,3,332,3,
ID4776,Joe,26-Mar-21,Admin Support,Y,Y,92,,3,283,3,
ID4862,Joe,28-Mar-21,Admin Support,Y,Y,32,,3,122,3,
ID4923,Jim,29-Mar-21,Admin Support,Y,Y,75,,3,214,3,
ID4944,Dan,29-Mar-21,Admin Support,Y,Y,91,,3,419,3,
ID4947,Greg,29-Mar-21,Admin Support,Y,Y,74,,3,368,3,
ID4952,Diane,30-Mar-21,Admin Support,Y,Y,120,,3,212,3,
ID4955,Joe,30-Mar-21,Admin Support,Y,Y,18,,3,259,3,
ID4973,Joe,30-Mar-21,Admin Support,Y,Y,103,,3,143,3,
ID0010,Jim,1-Jan-21,Streaming,Y,Y,78,,3,64,1,
ID0025,Diane,1-Jan-21,Streaming,Y,Y,97,,3,249,1,
ID0027,Joe,1-Jan-21,Streaming,Y,Y,39,,3,240,1,
ID0030,Stewart,1-Jan-21,Streaming,Y,Y,107,,3,355,1,
ID0055,Becky,1-Jan-21,Streaming,Y,Y,35,,3,79,1,
ID0061,Diane,2-Jan-21,Streaming,Y,Y,17,,3,375,1,
ID0064,Stewart,2-Jan-21,Streaming,Y,Y,90,,3,383,1,
ID0095,Diane,2-Jan-21,Streaming,Y,Y,24,,3,96,1,
ID0113,Martha,2-Jan-21,Streaming,Y,Y,73,,3,361,1,
ID0123,Joe,3-Jan-21,Streaming,Y,Y,78,,3,72,1,
ID0143,Greg,3-Jan-21,Streaming,Y,Y,101,,3,136,1,
ID0168,Diane,3-Jan-21,Streaming,Y,Y,113,,3,82,1,
ID0185,Jim,4-Jan-21,Streaming,Y,Y,90,,3,257,1,
ID0205,Stewart,4-Jan-21,Streaming,Y,Y,113,,3,360,1,
ID0210,Martha,4-Jan-21,Streaming,Y,Y,106,,3,232,1,
ID0231,Joe,5-Jan-21,Streaming,Y,Y,18,,3,50,1,
ID0240,Joe,5-Jan-21,Streaming,Y,Y,23,,3,299,1,
ID0264,Diane,5-Jan-21,Streaming,Y,Y,72,,3,408,1,
ID0267,Joe,5-Jan-21,Streaming,Y,Y,120,,3,56,1,
ID0271,Dan,5-Jan-21,Streaming,Y,Y,113,,3,382,1,
ID0309,Greg,6-Jan-21,Streaming,Y,Y,70,,3,319,1,
ID0328,Jim,6-Jan-21,Streaming,Y,Y,47,,3,109,1,
ID0329,Dan,6-Jan-21,Streaming,Y,Y,53,,3,103,1,
ID0350,Joe,7-Jan-21,Streaming,Y,Y,12,,3,294,1,
ID0354,Greg,7-Jan-21,Streaming,Y,Y,60,,3,258,1,
ID0359,Greg,7-Jan-21,Streaming,Y,Y,37,,3,152,1,
ID0428,Greg,8-Jan-21,Streaming,Y,Y,81,,3,356,1,
ID0443,Dan,8-Jan-21,Streaming,Y,Y,82,,3,343,1,
ID0444,Dan,8-Jan-21,Streaming,Y,Y,83,,3,80,1,
